chrom_zdna,zdna_start,zdna_end,score,chrom_promoter,promoter_start,promoter_end,gene_symbol,strand,gene_name
NC_042998.1,27164775,27164787,18.0,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27164803,27164817,21.0,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27164827,27164841,21.0,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27164985,27164999,21.0,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27165029,27165043,21.0,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27165169,27165183,21.0,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27165199,27165218,28.5,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27165219,27165246,40.5,NC_042998.1,27164320,27165319,LOC118762250,-,uncharacterized LOC118762250
NC_042998.1,27277180,27277195,22.5,NC_042998.1,27276429,27277428,LOC115228877,+,AT-rich interactive domain-containing protein 5B
NC_042998.1,27277216,27277234,27.0,NC_042998.1,27276429,27277428,LOC115228877,+,AT-rich interactive domain-containing protein 5B
NC_042998.1,27277328,27277340,18.0,NC_042998.1,27276429,27277428,LOC115228877,+,AT-rich interactive domain-containing protein 5B
NC_042998.1,27277394,27277409,33.5,NC_042998.1,27276429,27277428,LOC115228877,+,AT-rich interactive domain-containing protein 5B
NC_042998.1,27288161,27288174,19.5,NC_042998.1,27287358,27288357,LOC118767440,-,uncharacterized LOC118767440
NC_042998.1,27443454,27443474,30.0,NC_042998.1,27442936,27443935,LOC118767448,+,uncharacterized LOC118767448
NC_042998.1,27646387,27646409,33.0,NC_042998.1,27646271,27647270,LOC118762252,-,uncharacterized LOC118762252
NC_042998.1,27646410,27646426,24.0,NC_042998.1,27646271,27647270,LOC118762252,-,uncharacterized LOC118762252
NC_042998.1,27646716,27646736,30.0,NC_042998.1,27646271,27647270,LOC118762252,-,uncharacterized LOC118762252
NC_042998.1,27647159,27647173,43.0,NC_042998.1,27646271,27647270,LOC118762252,-,uncharacterized LOC118762252
NC_042998.1,27686921,27686933,62.0,NC_042998.1,27686833,27687832,LOC118762253,+,uncharacterized LOC118762253
NC_042998.1,28806604,28806619,33.5,NC_042998.1,28805970,28806969,LOC118767454,-,uncharacterized LOC118767454
NC_042998.1,28806787,28806798,16.5,NC_042998.1,28805970,28806969,LOC118767454,-,uncharacterized LOC118767454
NC_042998.1,29290212,29290226,21.0,NC_042998.1,29289680,29290679,LOC118762256,+,uncharacterized LOC118762256
NC_042998.1,29700455,29700471,24.0,NC_042998.1,29699773,29700772,LOC115208760,-,zinc finger protein 430-like
NC_042998.1,29741682,29741693,27.5,NC_042998.1,29740828,29741827,LOC118767466,+,uncharacterized LOC118767466
NC_042998.1,29741809,29741835,61.0,NC_042998.1,29740828,29741827,LOC118767466,+,uncharacterized LOC118767466
NC_042998.1,30617629,30617640,60.5,NC_042998.1,30616996,30617995,LOC118762257,-,uncharacterized LOC118762257
NC_042998.1,30954648,30954669,31.5,NC_042998.1,30953850,30954849,LOC118767474,+,uncharacterized LOC118767474
NC_042998.1,31034543,31034557,21.0,NC_042998.1,31034470,31035469,LOC115232616,-,"uncharacterized LOC115232616, transcript variant X2"
NC_042998.1,31211488,31211508,85.0,NC_042998.1,31211158,31212157,LOC115224407,+,SCO-spondin-like
NC_042998.1,31211516,31211528,18.0,NC_042998.1,31211158,31212157,LOC115224407,+,SCO-spondin-like
NC_042998.1,31211602,31211615,118.5,NC_042998.1,31211158,31212157,LOC115224407,+,SCO-spondin-like
NC_042998.1,31211761,31211777,24.0,NC_042998.1,31211158,31212157,LOC115224407,+,SCO-spondin-like
NC_042998.1,31211930,31211944,43.0,NC_042998.1,31211158,31212157,LOC115224407,+,SCO-spondin-like
NC_042998.1,31996653,31996666,19.5,NC_042998.1,31996365,31997364,LOC115232618,-,"dopamine receptor 2-like, transcript variant X2"
NC_042998.1,32156884,32156900,46.0,NC_042998.1,32156040,32157039,LOC118762259,+,uncharacterized LOC118762259
NC_042998.1,33268864,33268887,56.5,NC_042998.1,33268030,33269029,LOC115232487,+,carbohydrate sulfotransferase 15
NC_042998.1,33561851,33561866,22.5,NC_042998.1,33561808,33562807,LOC115208855,+,
NC_042998.1,33561867,33561890,34.5,NC_042998.1,33561808,33562807,LOC115208855,+,
NC_042998.1,33917556,33917575,28.5,NC_042998.1,33916993,33917992,LOC115232332,+,"H(+)/Cl(-) exchange transporter 7, transcript variant X1"
NC_042998.1,34112628,34112642,21.0,NC_042998.1,34112511,34113510,LOC115224436,+,uncharacterized LOC115224436
NC_042998.1,34112651,34112669,27.0,NC_042998.1,34112511,34113510,LOC115224436,+,uncharacterized LOC115224436
NC_042998.1,34112915,34112927,18.0,NC_042998.1,34112511,34113510,LOC115224436,+,uncharacterized LOC115224436
NC_042998.1,34289231,34289249,93.0,NC_042998.1,34288714,34289713,LOC118762262,-,uncharacterized LOC118762262
NC_042998.1,35084114,35084126,62.0,NC_042998.1,35083363,35084362,LOC115224446,-,neuropeptide FF receptor 2-like
NC_042998.1,36377054,36377070,24.0,NC_042998.1,36376744,36377743,LOC115224486,-,putative uncharacterized protein DDB_G0279653
NC_042998.1,36377615,36377628,63.5,NC_042998.1,36376744,36377743,LOC115224486,-,putative uncharacterized protein DDB_G0279653
NC_042998.1,37415809,37415820,82.5,NC_042998.1,37415291,37416290,Trnar-acg,-,tRNA-Arg
NC_042998.1,37415821,37415835,87.0,NC_042998.1,37415291,37416290,Trnar-acg,-,tRNA-Arg
NC_042998.1,37416178,37416190,29.0,NC_042998.1,37415291,37416290,Trnar-acg,-,tRNA-Arg
NC_042998.1,37790320,37790335,22.5,NC_042998.1,37789708,37790707,LOC115232381,-,"class A basic helix-loop-helix protein 15, transcript variant X3"
NC_042998.1,37790336,37790355,28.5,NC_042998.1,37789708,37790707,LOC115232381,-,"class A basic helix-loop-helix protein 15, transcript variant X3"
NC_042998.1,37790503,37790523,52.0,NC_042998.1,37789708,37790707,LOC115232381,-,"class A basic helix-loop-helix protein 15, transcript variant X3"
NC_042998.1,37790662,37790683,86.5,NC_042998.1,37789708,37790707,LOC115232381,-,"class A basic helix-loop-helix protein 15, transcript variant X3"
NC_042998.1,37878646,37878658,40.0,NC_042998.1,37878298,37879297,LOC115224508,+,zinc finger BED domain-containing protein 5-like
NC_042998.1,38346809,38346820,82.5,NC_042998.1,38346560,38347559,LOC115232587,+,"biotin--protein ligase, transcript variant X3"
NC_042998.1,38347019,38347030,49.5,NC_042998.1,38346560,38347559,LOC115232587,+,"biotin--protein ligase, transcript variant X3"
NC_042998.1,38347367,38347447,120.0,NC_042998.1,38346560,38347559,LOC115232587,+,"biotin--protein ligase, transcript variant X3"
NC_042998.1,38712196,38712214,38.0,NC_042998.1,38711303,38712302,LOC118767522,-,uncharacterized LOC118767522
NC_042998.1,38848483,38848512,98.5,NC_042998.1,38848405,38849404,LOC115230791,-,substance-K receptor-like
NC_042998.1,38848547,38848567,41.0,NC_042998.1,38848405,38849404,LOC115230791,-,substance-K receptor-like
NC_042998.1,38848602,38848640,178.0,NC_042998.1,38848405,38849404,LOC115230791,-,substance-K receptor-like
NC_042998.1,38849004,38849036,70.0,NC_042998.1,38848405,38849404,LOC115230791,-,substance-K receptor-like
NC_042998.1,39199900,39199912,18.0,NC_042998.1,39199714,39200713,LOC115232553,-,"cadherin-23-like, transcript variant X1"
NC_042998.1,39199914,39199930,46.0,NC_042998.1,39199714,39200713,LOC115232553,-,"cadherin-23-like, transcript variant X1"
NC_042998.1,39230890,39230904,21.0,NC_042998.1,39230641,39231640,LOC115227933,+,mitochondrial pyruvate carrier 2
NC_042998.1,39354843,39354859,35.0,NC_042998.1,39354235,39355234,LOC115232353,-,"chitinase-3-like protein 1, transcript variant X2"
NC_042998.1,39728763,39728777,21.0,NC_042998.1,39728418,39729417,LOC115232627,+,"polyadenylate-binding protein-interacting protein 2, transcript variant X2"
NC_042998.1,39793326,39793355,98.5,NC_042998.1,39792956,39793955,LOC118767571,-,uncharacterized LOC118767571
NC_042998.1,39793712,39793734,33.0,NC_042998.1,39792956,39793955,LOC118767571,-,uncharacterized LOC118767571
NC_042998.1,39884986,39885000,21.0,NC_042998.1,39884109,39885108,LOC115228090,+,CAAX prenyl protease 2
NC_042998.1,40070952,40070982,56.0,NC_042998.1,40070795,40071794,LOC115227945,-,"endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase"
NC_042998.1,40071073,40071087,21.0,NC_042998.1,40070795,40071794,LOC115227945,-,"endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase"
NC_042998.1,40109408,40109422,32.0,NC_042998.1,40108459,40109458,LOC118767600,+,uncharacterized LOC118767600
NC_042998.1,40109423,40109444,42.5,NC_042998.1,40108459,40109458,LOC118767600,+,uncharacterized LOC118767600
NC_042998.1,40109453,40109481,75.0,NC_042998.1,40108459,40109458,LOC118767600,+,uncharacterized LOC118767600
NC_042998.1,40181226,40181239,19.5,NC_042998.1,40181124,40182123,LOC115228194,-,"uncharacterized LOC115228194, transcript variant X2"
NC_042998.1,40528418,40528429,115.5,NC_042998.1,40528077,40529076,LOC115228352,-,catalase
NC_042998.1,41001067,41001085,27.0,NC_042998.1,41000545,41001544,LOC118767639,+,uncharacterized LOC118767639
NC_042998.1,41001087,41001098,16.5,NC_042998.1,41000545,41001544,LOC118767639,+,uncharacterized LOC118767639
NC_042998.1,41392584,41392595,60.5,NC_042998.1,41392327,41393326,LOC118767636,-,uncharacterized LOC118767636
NC_042998.1,41392630,41392642,18.0,NC_042998.1,41392327,41393326,LOC118767636,-,uncharacterized LOC118767636
NC_042998.1,41536474,41536489,22.5,NC_042998.1,41535477,41536476,LOC118767641,-,uncharacterized LOC118767641
NC_042998.1,41675889,41675905,68.0,NC_042998.1,41675871,41676870,LOC115224337,-,"uncharacterized LOC115224337, transcript variant X1"
NC_042998.1,41675907,41675922,143.5,NC_042998.1,41675871,41676870,LOC115224337,-,"uncharacterized LOC115224337, transcript variant X1"
NC_042998.1,41676028,41676042,76.0,NC_042998.1,41675871,41676870,LOC115224337,-,"uncharacterized LOC115224337, transcript variant X1"
NC_042998.1,41819308,41819322,21.0,NC_042998.1,41819035,41820034,LOC115228020,+,"voltage-dependent L-type calcium channel subunit beta-1, transcript variant X6"
NC_042998.1,41819910,41819942,158.0,NC_042998.1,41819035,41820034,LOC115228020,+,"voltage-dependent L-type calcium channel subunit beta-1, transcript variant X6"
NC_042998.1,41819987,41820002,33.5,NC_042998.1,41819035,41820034,LOC115228020,+,"voltage-dependent L-type calcium channel subunit beta-1, transcript variant X6"
NC_042998.1,42273680,42273692,18.0,NC_042998.1,42273108,42274107,LOC115208790,+,
NC_042998.1,42471432,42471444,18.0,NC_042998.1,42471088,42472087,LOC118767691,+,uncharacterized LOC118767691
NC_042998.1,42540319,42540350,57.5,NC_042998.1,42539950,42540949,LOC115223623,-,"uncharacterized LOC115223623, transcript variant X2"
NC_042998.1,42764065,42764080,44.5,NC_042998.1,42763727,42764726,LOC118767707,+,adenosine receptor A3-like
NC_042998.1,42764089,42764100,27.5,NC_042998.1,42763727,42764726,LOC118767707,+,adenosine receptor A3-like
NC_042998.1,42764101,42764112,27.5,NC_042998.1,42763727,42764726,LOC118767707,+,adenosine receptor A3-like
NC_042998.1,42975604,42975622,27.0,NC_042998.1,42974709,42975708,LOC115232447,-,monocarboxylate transporter 12
NC_042998.1,42975624,42975655,68.5,NC_042998.1,42974709,42975708,LOC115232447,-,monocarboxylate transporter 12
NC_042998.1,43174312,43174374,93.0,NC_042998.1,43173394,43174393,LOC115232521,+,"innexin unc-9-like, transcript variant X3"
NC_042998.1,43304610,43304624,65.0,NC_042998.1,43304601,43305600,LOC118767722,-,uncharacterized LOC118767722
NC_042998.1,43310681,43310698,25.5,NC_042998.1,43310183,43311182,LOC118767724,+,uncharacterized LOC118767724
NC_042998.1,43310793,43310817,124.0,NC_042998.1,43310183,43311182,LOC118767724,+,uncharacterized LOC118767724
NC_042998.1,43481097,43481111,21.0,NC_042998.1,43480834,43481833,LOC118762264,-,uncharacterized LOC118762264
NC_042998.1,43481173,43481184,82.5,NC_042998.1,43480834,43481833,LOC118762264,-,uncharacterized LOC118762264
NC_042998.1,43637947,43637995,138.0,NC_042998.1,43637508,43638507,LOC115232160,+,"innexin unc-9, transcript variant X5"
NC_042998.1,43637997,43638015,27.0,NC_042998.1,43637508,43638507,LOC115232160,+,"innexin unc-9, transcript variant X5"
NC_042998.1,43638068,43638082,21.0,NC_042998.1,43637508,43638507,LOC115232160,+,"innexin unc-9, transcript variant X5"
NC_042998.1,43935354,43935369,66.5,NC_042998.1,43934793,43935792,LOC118767746,-,uncharacterized LOC118767746
NC_042998.1,43935550,43935563,41.5,NC_042998.1,43934793,43935792,LOC118767746,-,uncharacterized LOC118767746
NC_042998.1,43935576,43935593,91.5,NC_042998.1,43934793,43935792,LOC118767746,-,uncharacterized LOC118767746
NC_042998.1,43935624,43935645,119.5,NC_042998.1,43934793,43935792,LOC118767746,-,uncharacterized LOC118767746
NC_042998.1,45101519,45101594,156.5,NC_042998.1,45101431,45102430,LOC115208879,+,5S ribosomal RNA
NC_042998.1,45101606,45101617,16.5,NC_042998.1,45101431,45102430,LOC115208879,+,5S ribosomal RNA
NC_042998.1,45101925,45101946,31.5,NC_042998.1,45101431,45102430,LOC115208879,+,5S ribosomal RNA
NC_042998.1,45176561,45176575,21.0,NC_042998.1,45176419,45177418,LOC118767750,-,uncharacterized LOC118767750
NC_042998.1,45176582,45176593,27.5,NC_042998.1,45176419,45177418,LOC118767750,-,uncharacterized LOC118767750
NC_042998.1,45278682,45278707,37.5,NC_042998.1,45278498,45279497,LOC115208773,-,uncharacterized LOC115208773
NC_042998.1,45451189,45451207,27.0,NC_042998.1,45450648,45451647,LOC115228566,-,"uncharacterized LOC115228566, transcript variant X3"
NC_042998.1,45589655,45589676,31.5,NC_042998.1,45588948,45589947,LOC118767772,+,"transcription factor Sox-3-B-like, transcript variant X4"
NC_042998.1,45829173,45829184,27.5,NC_042998.1,45828486,45829485,LOC118767790,+,uncharacterized LOC118767790
NC_042998.1,45829218,45829232,32.0,NC_042998.1,45828486,45829485,LOC118767790,+,uncharacterized LOC118767790
NC_042998.1,46054172,46054211,69.5,NC_042998.1,46054047,46055046,LOC118767796,+,uncharacterized LOC118767796
NC_042998.1,46377075,46377092,58.5,NC_042998.1,46376698,46377697,LOC115224585,-,retinoic acid receptor RXR-beta-like
NC_042998.1,47557855,47557867,40.0,NC_042998.1,47557115,47558114,LOC118767815,-,uncharacterized LOC118767815
NC_042998.1,47938383,47938394,27.5,NC_042998.1,47938371,47939370,LOC115223421,-,"uncharacterized LOC115223421, transcript variant X6"
NC_042998.1,47956273,47956288,44.5,NC_042998.1,47955346,47956345,LOC115224633,+,craniofacial development protein 2-like
NC_042998.1,47977599,47977621,33.0,NC_042998.1,47977377,47978376,Trnar-ucg,-,tRNA-Arg
NC_042998.1,47977798,47977809,27.5,NC_042998.1,47977377,47978376,Trnar-ucg,-,tRNA-Arg
NC_042998.1,47978275,47978294,72.5,NC_042998.1,47977377,47978376,Trnar-ucg,-,tRNA-Arg
NC_042998.1,47978310,47978321,71.5,NC_042998.1,47977377,47978376,Trnar-ucg,-,tRNA-Arg
NC_042998.1,48859063,48859081,27.0,NC_042998.1,48858915,48859914,LOC118762270,-,uncharacterized LOC118762270
NC_042998.1,49497704,49497718,109.0,NC_042998.1,49497574,49498573,LOC118767860,-,uncharacterized LOC118767860
NC_042998.1,50676656,50676667,38.5,NC_042998.1,50676166,50677165,LOC115232444,+,protein pygopus
NC_042998.1,50676818,50676837,50.5,NC_042998.1,50676166,50677165,LOC115232444,+,protein pygopus
NC_042998.1,50676882,50676895,41.5,NC_042998.1,50676166,50677165,LOC115232444,+,protein pygopus
NC_042998.1,50677018,50677035,47.5,NC_042998.1,50676166,50677165,LOC115232444,+,protein pygopus
NC_042998.1,51256604,51256620,24.0,NC_042998.1,51255695,51256694,LOC115232355,-,"tubulin polyglutamylase ttll6-like, transcript variant X6"
NC_042998.1,51256633,51256644,49.5,NC_042998.1,51255695,51256694,LOC115232355,-,"tubulin polyglutamylase ttll6-like, transcript variant X6"
NC_042998.1,51256645,51256656,115.5,NC_042998.1,51255695,51256694,LOC115232355,-,"tubulin polyglutamylase ttll6-like, transcript variant X6"
NC_042998.1,51545129,51545146,113.5,NC_042998.1,51545028,51546027,LOC118767896,-,uncharacterized LOC118767896
NC_042998.1,51545634,51545649,22.5,NC_042998.1,51545028,51546027,LOC118767896,-,uncharacterized LOC118767896
NC_042998.1,51545714,51545734,30.0,NC_042998.1,51545028,51546027,LOC118767896,-,uncharacterized LOC118767896
NC_042998.1,51545748,51545778,45.0,NC_042998.1,51545028,51546027,LOC118767896,-,uncharacterized LOC118767896
NC_042998.1,51545793,51545804,16.5,NC_042998.1,51545028,51546027,LOC118767896,-,uncharacterized LOC118767896
NC_042998.1,51545874,51545899,59.5,NC_042998.1,51545028,51546027,LOC118767896,-,uncharacterized LOC118767896
NC_042998.1,51846259,51846271,18.0,NC_042998.1,51845591,51846590,LOC118767905,+,uncharacterized LOC118767905
NC_042998.1,51846273,51846285,18.0,NC_042998.1,51845591,51846590,LOC118767905,+,uncharacterized LOC118767905
NC_042998.1,51846286,51846316,67.0,NC_042998.1,51845591,51846590,LOC118767905,+,uncharacterized LOC118767905
NC_042998.1,52231407,52231429,33.0,NC_042998.1,52231057,52232056,LOC118767908,-,uncharacterized LOC118767908
NC_042998.1,52231950,52231966,24.0,NC_042998.1,52231057,52232056,LOC118767908,-,uncharacterized LOC118767908
NC_042998.1,52589887,52589899,18.0,NC_042998.1,52589286,52590285,LOC118767913,-,uncharacterized LOC118767913
NC_042998.1,52924926,52924956,155.0,NC_042998.1,52924407,52925406,LOC115222291,-,"signaling mucin MSB2, transcript variant X2"
NC_042998.1,52924957,52924972,55.5,NC_042998.1,52924407,52925406,LOC115222291,-,"signaling mucin MSB2, transcript variant X2"
NC_042998.1,52925231,52925242,16.5,NC_042998.1,52924407,52925406,LOC115222291,-,"signaling mucin MSB2, transcript variant X2"
NC_042998.1,53261375,53261387,62.0,NC_042998.1,53261157,53262156,LOC115232518,-,uncharacterized LOC115232518
NC_042998.1,53261510,53261523,96.5,NC_042998.1,53261157,53262156,LOC115232518,-,uncharacterized LOC115232518
NC_042998.1,53468222,53468233,27.5,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,53468244,53468255,27.5,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,53468278,53468289,27.5,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,53468305,53468320,44.5,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,53468350,53468361,27.5,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,53468429,53468443,32.0,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,53468471,53468491,52.0,NC_042998.1,53468057,53469056,LOC118762273,-,uncharacterized LOC118762273
NC_042998.1,54173861,54173875,43.0,NC_042998.1,54173198,54174197,LOC115208859,+,
NC_042998.1,54940369,54940388,72.5,NC_042998.1,54940142,54941141,LOC118762274,-,uncharacterized LOC118762274
NC_042998.1,54940389,54940419,45.0,NC_042998.1,54940142,54941141,LOC118762274,-,uncharacterized LOC118762274
NC_042998.1,54940971,54941020,150.5,NC_042998.1,54940142,54941141,LOC118762274,-,uncharacterized LOC118762274
NC_042998.1,54941021,54941034,19.5,NC_042998.1,54940142,54941141,LOC118762274,-,uncharacterized LOC118762274
NC_042998.1,55113510,55113522,18.0,NC_042998.1,55112722,55113721,LOC115230369,+,uncharacterized LOC115230369
NC_042998.1,55902078,55902090,40.0,NC_042998.1,55901648,55902647,LOC115223710,+,"collagen alpha-1(XXV) chain, transcript variant X6"
NC_042998.1,56208143,56208157,21.0,NC_042998.1,56207621,56208620,LOC115232528,-,uncharacterized LOC115232528
NC_042998.1,56297074,56297089,22.5,NC_042998.1,56296206,56297205,LOC118762277,-,uncharacterized LOC118762277
NC_042998.1,56394141,56394153,73.0,NC_042998.1,56394000,56394999,LOC118762278,-,uncharacterized LOC118762278
NC_042998.1,56436417,56436428,16.5,NC_042998.1,56436101,56437100,LOC115224705,+,"cyclic nucleotide-gated olfactory channel-like, transcript variant X1"
NC_042998.1,56436429,56436460,112.5,NC_042998.1,56436101,56437100,LOC115224705,+,"cyclic nucleotide-gated olfactory channel-like, transcript variant X1"
NC_042998.1,56678176,56678189,19.5,NC_042998.1,56678039,56679038,LOC115232402,-,putative leucine-rich repeat-containing protein DDB_G0290503
NC_042998.1,56678191,56678207,90.0,NC_042998.1,56678039,56679038,LOC115232402,-,putative leucine-rich repeat-containing protein DDB_G0290503
